text,true_label,pred_label,prob_ham,prob_phishing,true_name,pred_name,confidence,error_type,split
"semiconductor specific search engine.semiseek now has the latest semiconductor news and new product announcements from the manufacturers of semiconductor equipment.follow the latest industry trends.submit your company press releases and new product announcements.see the most popular industry links to over 2500 semiconductor related web sites.search or navigate to find companies, vendors, technologies, services and more...semiseek now offers free internet based email for semiconductor professionals.visit semiseek to sign up today! (semiseek does not give out your e-mail address) the most powerful resource for the semiconductor industry on the internet! [url] if you have received this email by mistake or would like to be removed from this list, simply reply to this email with the word remove in the subject line and please accept our apologies.",0,1,0.01350079,0.9864992,Ham,Phishing,0.9864992,FP,test
"news update:sspe announces steve miller joins board of directors to view this email as a web page, go here.the bull reportmay 29th, 2007 sun announces steve miller joins board of directors dallas, tx, may 29, 2007 (market wire via comtex) -- sun sports & entertainment inc., (pinksheets:sspe) announced today that global sports marketing legend steve miller has joined the sun board of directors.mr.miller retired from nike as director of global sports marketing relations in 2000, after nine years with the company.while at nike, miller held several positions including director of athletics, director of u.s.sports marketing, director of sports marketing for the aisa pacific region, and director of ncaa sports marketing.from september 1991 to october 1994 miller led his division to over 500 percent growth for the period.from june 1998 to september 2000, he oversaw nike's $100 million investment in the 2000 olympic games in sydney, while directing the company's marketing investments and strategies throughout the asia pacific region.read the full release on sspe read the full disclaimer click here this email was sent to:ktwarwic@flax24.uwaterloo.ca this email was sent by:the bull report 1846 rosemeade 104 dallas, tx 75007 usa we respect your right to privacy - view our policy manage subscriptions | update profile | one-click unsubscribe",1,0,0.8728984,0.12710162,Phishing,Ham,0.8728984,FN,test
"cassiopay payment received [transaction id:csp2533916089] hello, skean@enron.comyou've got cash! samuel morse just sent you money with cassiopay.------------------------------ payment details ------------------------------ amount:$359.00 usd simply click [url] and completecassiopay's easy registration form to claim your money.cassiopay lets users send money to anyone with anemail address.use [url] to settle restaurant tabs with colleagues, pay friends for movie tickets, or buy a baseball card at an online auction.you can also send personalized money requests to your friends for a group event or party.for more information about cassiopay, go to: [url] welcome to cassiopay! the cassiopay team note:if you are already a cassiopay member, click thelink below to add and confirm this email address so this payment can be credited to your account.",1,0,0.9882929,0.011707186,Phishing,Ham,0.9882929,FN,test
"tuesday, december 4, 2001.[] ethereal format hi, for testing purposes, i want my ndis im driver to log all traffic to disk i.achauer, university of karlsruhe.if opening an existing file, createfile ignores the template file.could it be that the captain doesn't know he's got fifteen million dead bodies on his ship.it's just so with george washington, and the same with them pyramids.i noticed that you're not even breathing hard.but some don understand that.achauer, university of karlsruhe.even the hitch hiker's guide to the galaxy seemed to work only fitfully here, which was why he was reduced to making these sorts of enquiries in these sorts of places.ethereal is open source software, which means that you also have complete access to its source code.even sauron knows them not.one of them was a dignified veteran, covered with the white traces of old travel labels, like bird droppings on a monument.that's really likely, isn't it.removes the value currently on top of the evaluation stack.a spirit i am indeed, but am in that dimension grossly clad which from the womb i did participate.even fred and george joined in, once they had gotten to their feet and taken a good look at each other's beards.the manual recovery strategy allows you to force the routing of packets to a particular machine, using the takeover command.at a value of 1.for example, a filter graph whose purpose is to play back an mpeg-compressed video from a file would use the following filters.he laid out dropper, needle and spoon on a table covered with dirty dishes.as to its height, ned land, in spite of his own great height, could not measure it.she was stripped of all enchantment now and i knew her for an uncongenial stranger to whom i had bound myself indissolubly in a moment of folly.the shell can give unlimited access to the controlling terminal to only one process group at a time.as for any further particulars relating to the author, the reader will receive satisfaction from the first pages of the book.",1,0,0.9996263,0.0003736625,Phishing,Ham,0.9996263,FN,test
"pot_mittel ? prince bismarck and count herbert were never favorably inclined to ward turkey and they never agreed with me in my turkish policy the old policy of frederick the great during the last period of his tenure of office as chancellor, bismarck declared that the mainte nance of friendly relations with russia, whose tsar reposed special trust in him, was the most impor tant reason for his remaining at his postwhether the prince had planned his big political game with russia in such a way that he might, first, by means of the con gress of berlin, prevent a general war and cajole england, and then, after having thus hindered russia's eastern aspirations, cater to these aspira tions later, by a stroke of genius, in an even more striking manner, it is impossible for me to say prince bismarck never told anyone about his great political projectsyou can trust me, the kaiser's memoirs marck's russian policy, one thing must be ac knowledged:the prince, despite the congress of berlin and the rapprochement of france to rus sia, was able to avoid serious frictionthis was especially true in relation to an industrial system lil^e the belgian, which could, without hindrance, squeeze the last drop out of the human reserves of belgium and pay * bismarck low wages, without feeling any pangs of con science or compassion for the sinking morale of the exhausted, unprotected peoplein doing this, it struck me that prince bismarck spoke quite disdainfully of turkey, of the men in high position there, and of conditions in that landthis state of things was, in itself, enough, since a premier of such overwhelming importance, who had won for prus sia and germany such great political victories, dominated his ministers completely and led them despoticallyif the above is true, bismarck, trusting abso lutely to his statesmanlike skill, must have reck oned upon bringing germany all the more into russian favor because russian aspirations were brcmght to fulfillment by germany alone and that at a moment when the general european polit- u the ! kaiser's memoirs ical situation was less strained than in -that is equivalent to saying that, reckoning from the time of the berlin congress, he played a superior diplo matic and statesmanlike game for twelve years (-)his manifold abilities would have enabled him, to the same degree that they had made him known as court marshal throughout europe, to act with equal success as ambassador or as imperial chan* cellormy deep grief and sor row were all the greater because it was almost impossible for me to speak alone with my beloved fatherin order to spur them on, i allowed them free rein in their various domainsthat is equivalent to saying that, reckoning from the time of the berlin congress, he played a superior diplo matic and statesmanlike game for twelve years (-)this event was a ray of light during the gloomy ninety-nine days, which brought upon me also, as crown prince, much grief, humiliation, and suspicionthe congress of berlin had, especially in russian military circles, done away with the remnants of the brotherhood in arms still fostered among us and had engendered a hatred against everything prussian and german, stirred up by association * *lt is that confounded congress of berlinthe tsar listened very atten tivelythere was fear of my becoming influenced against my parents, of superconservatism, of all sorts of perils, which all sorts of tale bearers from eng land and liberal circles, who rallied around my father, imputed against me",1,0,0.74255353,0.2574465,Phishing,Ham,0.74255353,FN,test
"your cref 2005 annual report and prospectus supplements for cref and tiaa real estate is now available.your link to the college retirement equities fund 2005 annual report, prospectus supplements for cref and tiaa real estate account dear tiaa-cref participant:the cref 2005 annual report and prospectus supplements for cref and tiaa real estate is now available.to view the report, just click [url] for the html version or [url] for the pdf version.to view the cref prospectus supplement, just click [url] for the html version or [url] for the pdf version.to view the tiaa real estate prospectus supplement, just click [url] for the html version or [url] for the pdf version.please note:if you can't click through to the web address above, simply type or copy and paste it into your browser's address field.what else is available through electronic delivery? you can have prospectuses, quarterly statements, and transaction confirmations sent to you.if you have not already selected these materials for electronic delivery, go to [url] and enter your user id and password.then click on the e-delivery link and set your preferences.have questions or need more information? call us at 800 842-2776 monday through friday from 8:00 a.m.to 10:00 p.m.and saturday from 9:00 a.m.to 6:00 p.m.(et).or you can send us an e-mail at [url] are currently a subscriber to electronic delivery of these materials from tiaa-cref.to review or change your subscriber profile, or update your e-mail address, go to [url] and enter your user id and password.do not use your browser’s reply button to respond to this message.tiaa-cref individual & institutional services, llc",1,0,0.8361199,0.1638801,Phishing,Ham,0.8361199,FN,test
re [ 19 ]: [url] let me do it online lockerbie blamecookie recipes lord of the rings,1,0,0.98281026,0.017189713,Phishing,Ham,0.98281026,FN,test
"frankfurt symbol tip! [url] strength success translate forward, precisely highly.dny lawrence odonnell executive producer jed babbin spectator.naysayers formula proven tell flourish able hank.than, most, people believe think on stage.grubuse install, recheck probe exists devsdastep systemexit chrooted enviorment.spratt dsca dws vice, schappe gary shilling.-- to unsubscribe, email to debian-desktop-request@ [url] with a subject of ""unsubscribe"".trouble? contact listmaster@ [url]",0,1,0.0020592099,0.9979407,Ham,Phishing,0.9979407,FP,test
i cannot forget you! cshkmbh correction is finished!,1,0,0.7277331,0.27226692,Phishing,Ham,0.7277331,FN,test
"repetition insolvent it is understood warner bros has been in talks with the public agency responsible for attracting film-makers to the highlands.loading deal, please wait.scattered rain showers.a dense fog advisory means visibilities will frequently be reduced to less than one quarter mile.fishing, the traditional mainstay of both the sutherland and caithness economies, has dwindled as a result of swingeing cuts in quotas.this file is usually updated about every two minutes.light winds continuing.light winds continuing.mostly cloudy skies with isolated showers through the morning for sitka and points north.",1,0,0.99017566,0.009824269,Phishing,Ham,0.99017566,FN,test
"feelings of hopelessness or worthlessness ----76881238522754785246 [url] hi eric.bass, a depressed person may also dwell on negative thoughts, focus on unpleasant experiences, describe themselves as a failure, report that things are hopeless, and feel as though they are a burden to others.the changes in mood brought on by depression frequently result in feelings of sadness, irritability, anger, emptiness, and/or anxiety.there are also some types of depression, including bipolar disorder, in which depressive episodes alternate with manic or hypomanic episodes which may include feelings of agitation and euphoria.a severe or long-term depressive episode can substantially erode self-esteem and may result in thoughts of death and suicide.our physicians are available around the clock to answer your questions and recommend treatments with the convenience of ordering or refilling your prescriptions safely and securely online.experienced reliable service..visit us today.best regards, justin baez",1,0,0.7778166,0.22218344,Phishing,Ham,0.7778166,FN,test
beyonce breaks up with jay z slide show:life marches on in iraq [url],1,0,0.99983585,0.00016414037,Phishing,Ham,0.99983585,FN,test
check out our new website! hi olyvia this is a content rich email to read this email follow this [url] to unsubscribe from this email list follow this link [url],0,1,0.0011583114,0.9988417,Ham,Phishing,0.9988417,FP,test
nan recovers adiabatic b.at quadratic srse andreas waag ulm cdcontent eg.ev leds diodes.ternary narrower cdo:indirect rocksalt,1,0,0.999716,0.00028400574,Phishing,Ham,0.999716,FN,test
"posting problem hello.while i am honored to have an email posted on your website, i am concerned that you posted it 1) without my expressed permission and 2) including my name and contact information.i would appreciate very much if you would kindly remove the posting, which can be found at the web address below.there are certain security threats to which you have made me vulnerable, and i would appreciate being contacted after you have removed it.victoria [url]",0,1,0.00802689,0.99197316,Ham,Phishing,0.99197316,FP,test
"howard asked robin if she's glad the big bills are going away.there are other areas of the city that they're afraid of holding hands so they won't do it.'' he got that out, put the ambien on the counter by the sink and timed it so he had about 15 minutes to beat off.he's even willing to send over the test kit that will allow them to test him.he avoided desert too.howard said he has to thank jillian barberie for saying so much nice shit about him.howard seemed to get a little thrown off by that discussion.howard said they showed all of that sam simon charity thing on 60 minutes and said that they don't even take donations, sam funds it all himself.he said the fans out there really have some pull and they can go to their representatives and tell them that they don't want two radios on their dashboard and they want the merger to go through.he said he really likes that guy.george said he did the show years ago and remembered waiting to come on and thought the show was very vulgar.king asked howard about the ring he got for beth and if the diamond was enhanced or not.",1,0,0.92285794,0.07714207,Phishing,Ham,0.92285794,FN,test
"otc live's new winner (otc bb:qoil) otc live's new winner (otc bb:qoil ) -----qoil------qoil------qoil------qoil------qoil-----qoil---- recent price:$0.53 up 423% in just 2 weeks when we profiled it, and we believe it is headed even much higher after the acquisition of wallstin petroleum.we also believe, that with an impact growth that qoil is experiencing and fundamentals are improving...we would not be surprised if they would make another acquisition or two in the near term.in fact it is otc live's opinion and belief that they would have to make another acquisition while the market is hot for the oil industry this week comming up.the crude has touched above $60 a barrel, which is a psychological point, which could now head to $70, as many believed that it would not touch $60 this year.oil prices are flirting with all time highs, and oil company stocks, which generally move with oil prices, have outperformed the market this year.some analysts say if you don't make oil stocks part of your portfolio you have to be nuts.$50 a barrel, $60, $70, $80 to $100 a barrel have been predicted.no one knows for sure how high it will go.most agree it will head higher and it does every day, and so do the oil stocks.we believe and predict that qoil will have some good news next week, as they would have to announce the drilling of their wells, plus an update on their recent acquisition.and we would not be surprised if they would make another acquisition next week as well.there will be a lot of good things happening next week, and we believe qoil is headed much higher from these levels.for a complete profile, please visit [url] disclaimer:otc live's belief and projections are just an opinion of what otc live's staff think and predict.it shall not be counted towards the company's fundamentals or as a buying opportunity for the investors.investor must do its due diligence on every stock before investing.compensation disclaimer is available on [url] or [url] subscribe | update profile | unsubscribe",1,0,0.97862,0.021379998,Phishing,Ham,0.97862,FN,test
"skydive spaceland specials skydive spaceland ? ? november - december specials [url] this one  , s for you  (  (."" i  , ve always wanted to skydive , but i just can  , t afford it."" now you can ! for the rest of the year , skydive spaceland will knock $ 50 off your first tandem skydive.now it  , s affordable ! no more excuses.come on out and change your life forever.make your reservations now.call 1 ( 800 ) sky - dive ? ? christmas gift certificates if you  , re looking at a gift for someone who seems to have it all , give them the most unforgettable gift of a lifetime  ( a tandem skydive ! we have a classic gift certificate , framed and ready for shipment for that special person.make this christmas season last a lifetime.directions - from houston take hwy 288 south - once you pass beltway 8 go 17 miles on hwy 288 and take 1462 ( alvin/rosharon ) exit.- go right on fm 1462 ( 2.1 miles ) to red light ( fm 521 ) - go right on fm 521 ( 1/2 mile ) - airport entrance is on right",0,1,0.23304221,0.7669578,Ham,Phishing,0.7669578,FP,test
"is troposphere sold in cans and small foil pouches between december 3 and march 6 throughout bangkok, thailand (ap) -- suspected insurgents hurled explosives and opened fire ""at this juncture, we're not 100 percent sure what's happened,"" said paul henderson, bangkok, thailand (ap) -- suspected insurgents hurled explosives and opened fire cats after they had been fed its products.it has tested its products but not daily in thailand's three muslim-majority provinces -- yala, narathiwat and pattani ""at this juncture, we're not 100 percent sure what's happened,"" said paul henderson, recall of certain iams and eukanuba products.menu brands lists the brands on its by the menu foods income fund, based in ontario, canada.henderson said the recall compliments; demoulas market basket; fine feline cat, shep dog; food lion; foodtown; henderson said.menu foods said it makes pet foods for 17 of the top 20 north 6339 through 7073 followed by the plant code 4197, p&g said.menu foods' three by the menu foods income fund, based in ontario, canada.henderson said the recall on thursday.army spokesman col.akara thiprot said it was the first time the were made using wheat gluten purchased from a new supplier, since dropped for hundreds of muslim villagers staged a protest sunday morning, saying they did not military has imposed a curfew in the region since january 2004, when a resurgent at the bamrungsart pohnor school, a muslim boarding school in the sabayoi district at major retailers across north america were recalled.menu foods -- a major web site, [url] and advises consumers to call 1-866-895-2708 for more information.evening by a bombing at a mosque and a grenade attack at a tea shop that killed hundreds of muslim villagers staged a protest sunday morning, saying they did not would cost the company the canadian equivalent of million to million.below kidney failure and about 10 died after eating the affected pet food, the company sold in cans and small foil pouches between december 3 and march 6 throughout ranging in age from 13 to 17, were being treated for gun shot wounds and other injuries, attacking the school,"" thammasak said.drive-by shootings and bombings occur almost american retailers.it is also a contract manufacturer for the top branded pet reports of kidney failure and deaths.an unknown number of cats and dogs suffered by the recall, agency spokesman mike herndon said.menu foods is majority-owned washington (ap) -- pet owners were worried saturday that the pet food in their the two plants, henderson said.the fda was working to nail down brand names covered total pet; my true friend; wegmans; western family; white rose; and winn dixie.""at this juncture, we're not 100 percent sure what's happened,"" said paul henderson, have been targeted by the violence, schoolchildren have largely been spared.violence",1,0,0.98662436,0.013375646,Phishing,Ham,0.98662436,FN,test
"defense wins championships.can you? invitations to the nfl playoff party weren't mailed out until the final game, but now 12 teams are focused on winning a championship.who could have predicted the surprising run to the playoffs by new england, pittsburgh and chicago? if you're saying ""i could have,"" then consider this your invitation to:fantasy football playoff challenge it has been said that defense wins championships, and looking at the teams that had the best defensive numbers (right), the stats don't lie.so now it's up to you:* do you go with history and select players from a stingy cold-weather team such as chicago, pittsburgh or green bay? * or noting that st.louis is on carpet the rest of the way, do you think offense with members of the ""greatest show on turf""? the choice is up to you when you play [url] fantasy football playoff challenge.sign up today! 2001 defensive points allowed rank team ppg 1 chicago * 12.7 2 philadelphia * 13.0 3 pittsburgh * 13.2 4 green bay * 16.6 5 new england * 17.0 6 st.louis * 17.1 7 baltimore * 17.5 8 tampa bay * 17.5 9 san francisco * 17.6 10 jacksonville 17.9 11 miami * 18.1 12 new york * 18.4 * made playoffs this message was sent to:mswerzb@ [url] you are receiving this mail because you have registered with [url] you don not wish to receive information regarding [url] in the future, please click here to unsubscribe",1,0,0.9787241,0.021275952,Phishing,Ham,0.9787241,FN,test
"antigen notification:antigen found file filter= *.bat file antigen for exchange found v121041[1].bat matching file filter= *.bat file filter.the file is currently removed.the message, ""so cool a flash,enjoy it"", was sent from maymounk and was discovered in smtp messages\\outbound located at mobitel.si/mobitel0/mobi-mail2.",1,0,0.9523332,0.047666762,Phishing,Ham,0.9523332,FN,test
"new texas power markets report to help celebrate the season, skipping stone is happy to offer you a special limited time discount on our deregulation of texas power markets report.order your report today for $100 off the regular price of $995 any time before december 28th.the newly updated texas report has all the facts on the texas power market in one clear and coherent 100+ page report.detailed legislative summary comprehensive and up-to-date market rules description of the wholesale markets ercot rules and participation requirements price to beat and polr decisions and opportunities complete economic and market analyses how to work within the infrastructure comprehensive review of the pilot program the latest revised market participant analysis key contacts information and much more! this report will provide the information needed to decide whether and how to enter the texas market and to develop a business plan for market entry and to develop and market products.once purchased, you will have up to 30 minutes of access to skipping stone's experts to ask any questions you may have.visit:or call 888-792-2592 for more information or to take advantage of this special offer! this offer is good through 12/28/01.the report will be delivered electronically in a pdf format.each report is uniquely identified with an embedded identification number.unauthorized copying, electronically or otherwise, of the report is a violation of federal law.skipping stone offers a site license for up to ten copies for $4,595.",1,0,0.8068738,0.19312617,Phishing,Ham,0.8068738,FN,test
". [url] for today friday, september 10, 2021 ***incoming fax received*** recipient:jose, documents transcript record data received on 1:01:04 pm gmt sender:accountpayable@ [url] mailto:accountpayable@ [url] reference #:-#inv03739483-94.efx* _____________encryption_??________________ nec sv1100 inmail this message was sent to jose@ [url] notice:the information contained in this transmission, including any attachments or other embedded messages, contains information which may be strictly confidential.if you are not the intended recipient of this message, you may not disclose, print, copy or disseminate this information.if you have received this in error, please reply and notify the sender (only) and delete the message.unauthorized interception of this e-mail is a violation of federal criminal [url] for today friday, september 10, 2021 ***incoming fax received***recipient:jose,documents transcript record data received on 1:01:04 pm gmtsender:accountpayable@monkey.orgreference #:-#inv03739483-94.efx*_____________encryption_??________________nec sv1100 inmail this message was sent to jose@ [url] notice:the information contained in this transmission, including any attachments or other embedded messages, contains information which may be strictly confidential.if you are not the intended recipient of this message, you may not disclose, print, copy or disseminate this information.if you have received this in error, please reply and notify the sender (only) and delete the message.unauthorized interception of this e-mail is a violation of federal criminal law.",1,0,0.9992175,0.0007824618,Phishing,Ham,0.9992175,FN,test
"the emacs/cperl.el code is several years out of date.i think it should be updated with the latest version (5.23) from [url] should probably also an entry in porting/maintainers.pl to show that this file is being maintained by ilya.cheers, -jan 0",1,0,0.9999138,8.623215e-05,Phishing,Ham,0.9999138,FN,test
"first floor although the growing call center and outsourcing business represents a bright spot, it is only a spot (see globalization revisited).ningbo:proud past and affluent present.who knows what might happen given patterns of recent philippines' history (think periodic people power uprisings and frequent coup attempts) and the personalities involved? the sad reality is that minorities, even in this day and age, must fight for every inch of advancement in the workplace.for once, there was a huge political scandal (mostly because he was american), leading to stonehill's deportation (early 1960s) at macapagal's order., cojuangco (cory aquino's family), tianco, cuenco, tiangco).what this country needs is jobs, lots of them, in agriculture, in industry, in services, in electronics.ningbo:proud past and affluent present.i don't follow local events as closely as i used to, and my inside connections are limited (and reserved for when i need 'em), so nothing earth shattering is to be expected.beilun port, which has grown up since the early 1990s, has earned the nickname ""rotterdam of the east"" because of its natural, storm-free deep water lanes.",1,0,0.9518562,0.04814378,Phishing,Ham,0.9518562,FN,test
"..kennst mich noch ? nehrb hallo , wir haben uns schon ziemlich lange nicht mehr gesehen , a ich ja nur noh zeit fr meine freundin hatte.damit ist jetzt schlu.alex hat mich sitzen lassen.du erhlst dieses mail , weil ich dir mal zeigen will , wie die kleine wirklich so drauf ist.ich hab jetzt vor lauter wut eine eigene homepage gebastelt , da kannste mal was sehen: [url] wie findest du das ? lg peter",1,0,0.99624497,0.0037550463,Phishing,Ham,0.99624497,FN,test
nan lt/cfifgt make also numeric values anthony petruzzi webmaster another option were simply fiddling but badly copy webtrends itself,1,0,0.9996984,0.00030159613,Phishing,Ham,0.9996984,FN,test
hi here,1,0,0.5462461,0.45375383,Phishing,Ham,0.5462461,FN,test
"my mileage plus december - your account balance, bonus offers and more you have received my mileage plus in the html format.if you cannot read it, please visit [url] and log in using your mileage plus(r) number.then click on the preferences tab and change your e-mail preferences to ""text."" welcome! mr.platter, great news for the holidays! we've extended our systemwide double- miles offer.and check out our vacation deals, including a warm hawaiian getaway.december mini summary updated status ytd premier miles ytd premier segments current balance 12/05/01 general 0 0 4,170 full mileage summary united bonus mile offers denver bonus:14 cities, up to 1,500 miles chicago bonus:1,000 miles to 14 cities tampa-48 states:earn up to 3,000 miles offer extended:double miles worldwide mileage plus partner offers nextel:up to 25,000 bonus miles msn:up to 12,500 bonus miles [url] 10 miles per dollar neiman marcus:turn points into miles radisson:up to 10,000 bonus miles quick links to special deals don't miss our ""back to business"" fares and other special deals at [url] addition, earn 1,000 bonus miles for every united roundtrip you purchase at our web site.toolbox getting started with my mileage plus switch your e-mail to text or html tell a friend about my mileage plus new! my itineraries at [url] access all of your united itineraries online, no matter where you book them.details waikiki from $694 united vacations presents five nights in a hawaiian wonderland, bonus miles included! details ski colorado ski more, pay less with complete travel packages from united vacations.details the mileage plus visa card get one mile per dollar, 5,000 bonus miles and more! details mileage plus dining at your service with an improved web site and a spectacular million mile giveaway.details new york, vegas, orlando three great cities, three great deals from united vacations.details privacy | subscribe/unsubscribe � 2001 united air lines, inc.star alliance",0,1,0.0216163,0.9783837,Ham,Phishing,0.9783837,FP,test
"world of warcraft - the black temple patch is coming! world of warcraft - the patch is coming! the huge world of warcraft 2.1.0 patch is expected any day now, adding the black temple, ethereum prison, skettis, nether drakes and many more fixes and gameplay tweaks.want the patch as soon as it's available? don't wait -- [url] will have the patch the moment it's ready for full download! the patch is coming soon to fileplanet: [url] get it first! fileplanet subscribers can reserve the patch in advance for automatic download:get caught up with previous patches full patch (retail to v1.12) upgrade (1.12 to 2.0.3) patch (2.0.3 to 2.0.5) patch (2.0.5 to 2.0.6) patch (2.0.6 to 2.0.7) patch (2.0.7 - 2.0.8) patch (2.0.8 - 2.0.10) patch (2.0.10 to 2.0.12) visit the patches directory for international versions more wow resources all available wow files:fileplanet's wow homepage movies, trailers, and fun videos:world of warcraft movie archive community news and talk:world of warcraft vault having trouble viewing this e-mail? view the online version.to unsubscribe:click here! you have received this e-mail because you are a registered user of ign and have opted-in to receive ign email updates concerning new products and services.if you believe you're receiving this e-mail in error or prefer not to receive promotions from [url] reply to this message to opt out of future promotional mailings.click here for our privacy policy.you may still receive other e-mails from ign.to update your e-mail address or manage your account, visit [url] may take up to 10 days for adjustments to your email preferences.if you have questions about this offer or your services, you can reach customer service here.you may mail inquiries to:ign entertainment, inc., 8000 marina boulevard, 2nd floor, brisbane, ca 94005.",1,0,0.9992731,0.0007268604,Phishing,Ham,0.9992731,FN,test
theory tabs the manual shows how to align the soundcard clock with a standard time and frequency station like wwv.an alle finanzinvestoren! diese aktie wird durchstarten! freitag 20.april startet die hausse! realisierter kursgewinn von 400%+ in 5 tagen! symbol:g7q.f company:county line energy 5 tages kursziel:0.95 schlusskurs:0.21 wkn:a0j3b0 isin:us2224791077 markt:frankfurt lassen sie sich diese chance nicht entgehen! g7q wird wie eine rakete durchstarten! unsere erwartungen wird g7q.f ubertreffen! the zero-based index of the panel in the of the control.,1,0,0.98018205,0.019817974,Phishing,Ham,0.98018205,FN,test
"ebay listing confirmed nokia n95 & nokia e90 (new and unlocked) (260109050473) ebay sent this message to justus listing confirmed.sell another item now! your item has been successfully listed on ebay.it may take some time for the item to appear on ebay search results.here are the listing details:nokia n95 & nokia e90 (new and unlocked) starting price:$111.00 view item | go to my ebay | revise item ready to list your next item? click to list another item details for item number:260109050473 listing url: [url] start date:tuesday, apr 17, 2007 15:13:10 pdt end date:wednesday, apr 18, 2007 15:13:10 pdt quantity:1 duration:1 day listing fees:$72.90 (insertion fee:$2.40; subtitle:$0.50; pro pack:$29.95; home page featured:$39.95; listing designer:$0.10) listing format:auction information marketplace safety tip if you are contacted about buying a similar item outside of ebay, please do not respond.outside-of-ebay transactions are against ebay policy, and they are not covered by ebay services such as feedback and ebay purchase protection programs.learn how you can protect yourself from spoof (fake) emails at: [url] this ebay notice was sent from ebay based on your account preferences.your account is registered on [url] outlined in our user agreement, ebay will periodically send you information about site changes and enhancements.to unsubscribe from this notice, change your notification preferences.please note that it may take up to 10 days to process your request.if you would like to receive this email in text format, change your notification preferences.see our privacy policy and user agreement if you have questions about ebay's communication policies.privacy policy: [url] user agreement: [url] copyright © 2007 ebay, inc.all rights reserved.designated trademarks and brands are the property of their respective owners.ebay and the ebay logo are registered trademarks or trademarks of ebay, inc.ebay is located at 2145 hamilton avenue, san jose, ca 95125.",1,0,0.951254,0.048745997,Phishing,Ham,0.951254,FN,test
"wow , its hard to get ahold of you...if all pulled in one direction , the world would keel over.- yiddish proverb 10.ninety six bottles of beer , three a ' s , three b ' s , one c , two d ' s , thirty six e ' s , three f ' s , two g ' s , seven h ' s , eleven i ' s , one j , one k , six l ' s , one m , twenty n ' s , twelve o ' s , one p , one q , six r ' s , twenty eight s ' s , nineteen t ' s , seven v ' s , seven w ' s , six x ' s , and five y ' s on the wall.",1,0,0.8472241,0.15277594,Phishing,Ham,0.8472241,FN,test
"from lauren downey can a ""loser"" get the girl with pheromones? interesting ?",1,0,0.9957086,0.0042913486,Phishing,Ham,0.9957086,FN,test
